Quarter,QuarterQF,HB,HBQF,Location,LocationQF,AdmissionType,AdmissionTypeQF,SIMD,SIMDQF,Episodes,LengthOfEpisode,AverageLengthOfEpisode,AverageLengthOfEpisodeQF,Stays,LengthOfStay,AverageLengthOfStay,AverageLengthOfStayQF,Year,Quarter_single,HBName
2018Q3,NA,S08000020,NA,S08000020,d,Elective Inpatients,NA,3,NA,689,1704,2.473149492,NA,691,2544,3.681620839,NA,2018,Q3,NHS Grampian
2018Q4,NA,S08000020,NA,S08000020,d,Elective Inpatients,NA,3,NA,721,1677,2.3259362,NA,729,2670,3.66255144,NA,2018,Q4,NHS Grampian
2019Q1,NA,S08000020,NA,S08000020,d,Elective Inpatients,NA,3,NA,643,1548,2.407465008,NA,638,2273,3.562695925,NA,2019,Q1,NHS Grampian
2019Q2,NA,S08000020,NA,S08000020,d,Elective Inpatients,NA,3,NA,725,1459,2.012413793,NA,727,2665,3.665749656,NA,2019,Q2,NHS Grampian
2019Q3,NA,S08000020,NA,S08000020,d,Elective Inpatients,NA,3,NA,735,1716,2.334693878,NA,745,2601,3.491275168,NA,2019,Q3,NHS Grampian
2019Q4,NA,S08000020,NA,S08000020,d,Elective Inpatients,NA,3,NA,707,1492,2.110325318,NA,717,2531,3.529986053,NA,2019,Q4,NHS Grampian
2020Q1,NA,S08000020,NA,S08000020,d,Elective Inpatients,NA,3,NA,562,1122,1.996441281,NA,574,2217,3.862369338,NA,2020,Q1,NHS Grampian
2020Q2,NA,S08000020,NA,S08000020,d,Elective Inpatients,NA,3,NA,259,665,2.567567568,NA,258,1352,5.240310078,NA,2020,Q2,NHS Grampian
2020Q3,NA,S08000020,NA,S08000020,d,Elective Inpatients,NA,3,NA,376,739,1.965425532,NA,388,1371,3.533505155,NA,2020,Q3,NHS Grampian
2020Q4,NA,S08000020,NA,S08000020,d,Elective Inpatients,NA,3,NA,479,1007,2.102296451,NA,482,1544,3.203319502,NA,2020,Q4,NHS Grampian
2021Q1,NA,S08000020,NA,S08000020,d,Elective Inpatients,NA,3,NA,346,989,2.858381503,NA,357,1412,3.955182073,NA,2021,Q1,NHS Grampian
2021Q2,NA,S08000020,NA,S08000020,d,Elective Inpatients,NA,3,NA,452,1006,2.225663717,NA,456,1565,3.432017544,NA,2021,Q2,NHS Grampian
2021Q3,NA,S08000020,NA,S08000020,d,Elective Inpatients,NA,3,NA,436,908,2.082568807,NA,448,1529,3.412946429,NA,2021,Q3,NHS Grampian
2021Q4,NA,S08000020,NA,S08000020,d,Elective Inpatients,NA,3,NA,396,940,2.373737374,NA,408,1383,3.389705882,NA,2021,Q4,NHS Grampian
2022Q1,NA,S08000020,NA,S08000020,d,Elective Inpatients,NA,3,NA,452,1102,2.438053097,NA,460,1736,3.773913043,NA,2022,Q1,NHS Grampian
2022Q2,NA,S08000020,NA,S08000020,d,Elective Inpatients,NA,3,NA,572,1178,2.059440559,NA,572,1614,2.821678322,NA,2022,Q2,NHS Grampian
2022Q3,NA,S08000020,NA,S08000020,d,Elective Inpatients,NA,3,NA,501,1226,2.447105788,NA,512,2219,4.333984375,NA,2022,Q3,NHS Grampian
2022Q4,p,S08000020,NA,S08000020,d,Elective Inpatients,NA,3,NA,521,1305,2.504798464,NA,534,1832,3.43071161,NA,2022,Q4,NHS Grampian
2017Q4,NA,S08000020,NA,S08000020,d,Elective Inpatients,NA,4,NA,941,2152,2.286928799,NA,950,3676,3.869473684,NA,2017,Q4,NHS Grampian
2018Q1,NA,S08000020,NA,S08000020,d,Elective Inpatients,NA,4,NA,789,2021,2.561470215,NA,790,3202,4.053164557,NA,2018,Q1,NHS Grampian
2018Q2,NA,S08000020,NA,S08000020,d,Elective Inpatients,NA,4,NA,955,2117,2.216753927,NA,954,3286,3.444444444,NA,2018,Q2,NHS Grampian
2018Q3,NA,S08000020,NA,S08000020,d,Elective Inpatients,NA,4,NA,908,2069,2.278634361,NA,919,3526,3.836779108,NA,2018,Q3,NHS Grampian
2018Q4,NA,S08000020,NA,S08000020,d,Elective Inpatients,NA,4,NA,944,2067,2.189618644,NA,951,3520,3.701366982,NA,2018,Q4,NHS Grampian
2019Q1,NA,S08000020,NA,S08000020,d,Elective Inpatients,NA,4,NA,912,1846,2.024122807,NA,920,2895,3.14673913,NA,2019,Q1,NHS Grampian
2019Q2,NA,S08000020,NA,S08000020,d,Elective Inpatients,NA,4,NA,963,2197,2.281412253,NA,961,3369,3.505723205,NA,2019,Q2,NHS Grampian
2019Q3,NA,S08000020,NA,S08000020,d,Elective Inpatients,NA,4,NA,988,2159,2.185222672,NA,993,3778,3.804632427,NA,2019,Q3,NHS Grampian
2019Q4,NA,S08000020,NA,S08000020,d,Elective Inpatients,NA,4,NA,895,1970,2.201117318,NA,921,2945,3.197611292,NA,2019,Q4,NHS Grampian
2020Q1,NA,S08000020,NA,S08000020,d,Elective Inpatients,NA,4,NA,810,1694,2.091358025,NA,836,3235,3.869617225,NA,2020,Q1,NHS Grampian
2020Q2,NA,S08000020,NA,S08000020,d,Elective Inpatients,NA,4,NA,317,713,2.249211356,NA,324,1273,3.929012346,NA,2020,Q2,NHS Grampian
2020Q3,NA,S08000020,NA,S08000020,d,Elective Inpatients,NA,4,NA,495,1174,2.371717172,NA,498,1911,3.837349398,NA,2020,Q3,NHS Grampian
2020Q4,NA,S08000020,NA,S08000020,d,Elective Inpatients,NA,4,NA,672,1662,2.473214286,NA,685,2653,3.872992701,NA,2020,Q4,NHS Grampian
2021Q1,NA,S08000020,NA,S08000020,d,Elective Inpatients,NA,4,NA,418,885,2.11722488,NA,422,1507,3.571090047,NA,2021,Q1,NHS Grampian
2021Q2,NA,S08000020,NA,S08000020,d,Elective Inpatients,NA,4,NA,656,1416,2.158536585,NA,673,2948,4.38038633,NA,2021,Q2,NHS Grampian
2021Q3,NA,S08000020,NA,S08000020,d,Elective Inpatients,NA,4,NA,664,1557,2.344879518,NA,674,2240,3.323442136,NA,2021,Q3,NHS Grampian
2021Q4,NA,S08000020,NA,S08000020,d,Elective Inpatients,NA,4,NA,588,1338,2.275510204,NA,604,2354,3.897350993,NA,2021,Q4,NHS Grampian
2022Q1,NA,S08000020,NA,S08000020,d,Elective Inpatients,NA,4,NA,617,1387,2.247974068,NA,624,2035,3.261217949,NA,2022,Q1,NHS Grampian
2022Q2,NA,S08000020,NA,S08000020,d,Elective Inpatients,NA,4,NA,756,1693,2.239417989,NA,761,2758,3.624178712,NA,2022,Q2,NHS Grampian
2022Q3,NA,S08000020,NA,S08000020,d,Elective Inpatients,NA,4,NA,713,1499,2.102384292,NA,736,2560,3.47826087,NA,2022,Q3,NHS Grampian
2022Q4,p,S08000020,NA,S08000020,d,Elective Inpatients,NA,4,NA,723,1679,2.322268326,NA,743,2573,3.462987887,NA,2022,Q4,NHS Grampian
2017Q4,NA,S08000020,NA,S08000020,d,Elective Inpatients,NA,5,NA,668,1580,2.365269461,NA,674,2303,3.416913947,NA,2017,Q4,NHS Grampian
2018Q1,NA,S08000020,NA,S08000020,d,Elective Inpatients,NA,5,NA,571,1408,2.465849387,NA,569,2159,3.794376098,NA,2018,Q1,NHS Grampian
2018Q2,NA,S08000020,NA,S08000020,d,Elective Inpatients,NA,5,NA,723,1745,2.413554633,NA,721,2781,3.857142857,NA,2018,Q2,NHS Grampian
2018Q3,NA,S08000020,NA,S08000020,d,Elective Inpatients,NA,5,NA,681,1496,2.196769457,NA,696,2470,3.548850575,NA,2018,Q3,NHS Grampian
2018Q4,NA,S08000020,NA,S08000020,d,Elective Inpatients,NA,5,NA,720,1694,2.352777778,NA,728,2550,3.502747253,NA,2018,Q4,NHS Grampian
2019Q1,NA,S08000020,NA,S08000020,d,Elective Inpatients,NA,5,NA,703,1625,2.311522048,NA,700,2344,3.348571429,NA,2019,Q1,NHS Grampian
2019Q2,NA,S08000020,NA,S08000020,d,Elective Inpatients,NA,5,NA,684,1457,2.130116959,NA,686,2259,3.293002915,NA,2019,Q2,NHS Grampian
2019Q3,NA,S08000020,NA,S08000020,d,Elective Inpatients,NA,5,NA,705,1419,2.012765957,NA,715,2445,3.41958042,NA,2019,Q3,NHS Grampian
2019Q4,NA,S08000020,NA,S08000020,d,Elective Inpatients,NA,5,NA,645,1251,1.939534884,NA,666,2331,3.5,NA,2019,Q4,NHS Grampian
2020Q1,NA,S08000020,NA,S08000020,d,Elective Inpatients,NA,5,NA,592,1198,2.023648649,NA,604,1896,3.139072848,NA,2020,Q1,NHS Grampian
2020Q2,NA,S08000020,NA,S08000020,d,Elective Inpatients,NA,5,NA,197,455,2.30964467,NA,193,810,4.196891192,NA,2020,Q2,NHS Grampian
2020Q3,NA,S08000020,NA,S08000020,d,Elective Inpatients,NA,5,NA,355,682,1.921126761,NA,363,1217,3.35261708,NA,2020,Q3,NHS Grampian
2020Q4,NA,S08000020,NA,S08000020,d,Elective Inpatients,NA,5,NA,507,1142,2.252465483,NA,521,1656,3.178502879,NA,2020,Q4,NHS Grampian
2021Q1,NA,S08000020,NA,S08000020,d,Elective Inpatients,NA,5,NA,331,741,2.238670695,NA,335,1381,4.12238806,NA,2021,Q1,NHS Grampian
2021Q2,NA,S08000020,NA,S08000020,d,Elective Inpatients,NA,5,NA,500,1146,2.292,NA,503,1867,3.711729622,NA,2021,Q2,NHS Grampian
2021Q3,NA,S08000020,NA,S08000020,d,Elective Inpatients,NA,5,NA,517,1089,2.106382979,NA,528,1939,3.672348485,NA,2021,Q3,NHS Grampian
2021Q4,NA,S08000020,NA,S08000020,d,Elective Inpatients,NA,5,NA,525,1174,2.236190476,NA,538,2019,3.752788104,NA,2021,Q4,NHS Grampian
2022Q1,NA,S08000020,NA,S08000020,d,Elective Inpatients,NA,5,NA,519,1055,2.032755299,NA,523,1944,3.717017208,NA,2022,Q1,NHS Grampian
2022Q2,NA,S08000020,NA,S08000020,d,Elective Inpatients,NA,5,NA,511,954,1.866927593,NA,518,1704,3.28957529,NA,2022,Q2,NHS Grampian
2022Q3,NA,S08000020,NA,S08000020,d,Elective Inpatients,NA,5,NA,540,1142,2.114814815,NA,553,2001,3.618444846,NA,2022,Q3,NHS Grampian
2022Q4,p,S08000020,NA,S08000020,d,Elective Inpatients,NA,5,NA,519,1411,2.718689788,NA,529,2210,4.177693762,NA,2022,Q4,NHS Grampian
2017Q4,NA,S08000031,NA,S08000031,d,Elective Inpatients,NA,1,NA,3510,9276,2.642735043,NA,3554,13056,3.673607203,NA,2017,Q4,NHS Greater Glasgow and Clyde
2018Q1,NA,S08000031,NA,S08000031,d,Elective Inpatients,NA,1,NA,3423,8375,2.446684195,NA,3436,13443,3.912398137,NA,2018,Q1,NHS Greater Glasgow and Clyde
2018Q2,NA,S08000031,NA,S08000031,d,Elective Inpatients,NA,1,NA,3637,8863,2.436898543,NA,3670,13772,3.752588556,NA,2018,Q2,NHS Greater Glasgow and Clyde
2018Q3,NA,S08000031,NA,S08000031,d,Elective Inpatients,NA,1,NA,3401,8663,2.547192002,NA,3409,11337,3.325608683,NA,2018,Q3,NHS Greater Glasgow and Clyde
2018Q4,NA,S08000031,NA,S08000031,d,Elective Inpatients,NA,1,NA,3061,7587,2.478601764,NA,3092,10841,3.50614489,NA,2018,Q4,NHS Greater Glasgow and Clyde
2019Q1,NA,S08000031,NA,S08000031,d,Elective Inpatients,NA,1,NA,3256,8121,2.494164619,NA,3278,11299,3.446918853,NA,2019,Q1,NHS Greater Glasgow and Clyde
2019Q2,NA,S08000031,NA,S08000031,d,Elective Inpatients,NA,1,NA,3334,8289,2.486202759,NA,3362,11388,3.387269482,NA,2019,Q2,NHS Greater Glasgow and Clyde
2019Q3,NA,S08000031,NA,S08000031,d,Elective Inpatients,NA,1,NA,3210,7633,2.37788162,NA,3238,10837,3.346819024,NA,2019,Q3,NHS Greater Glasgow and Clyde
2019Q4,NA,S08000031,NA,S08000031,d,Elective Inpatients,NA,1,NA,3387,7972,2.353705344,NA,3427,10981,3.204260286,NA,2019,Q4,NHS Greater Glasgow and Clyde
2020Q1,NA,S08000031,NA,S08000031,d,Elective Inpatients,NA,1,NA,3127,7161,2.290054365,NA,3151,10098,3.204696922,NA,2020,Q1,NHS Greater Glasgow and Clyde
2020Q2,NA,S08000031,NA,S08000031,d,Elective Inpatients,NA,1,NA,1191,3345,2.808564232,NA,1196,4844,4.050167224,NA,2020,Q2,NHS Greater Glasgow and Clyde
2020Q3,NA,S08000031,NA,S08000031,d,Elective Inpatients,NA,1,NA,2088,5119,2.451628352,NA,2088,7189,3.443007663,NA,2020,Q3,NHS Greater Glasgow and Clyde
2020Q4,NA,S08000031,NA,S08000031,d,Elective Inpatients,NA,1,NA,2476,5755,2.324313409,NA,2501,8294,3.316273491,NA,2020,Q4,NHS Greater Glasgow and Clyde
2021Q1,NA,S08000031,NA,S08000031,d,Elective Inpatients,NA,1,NA,2096,4951,2.362118321,NA,2096,6930,3.30629771,NA,2021,Q1,NHS Greater Glasgow and Clyde
2021Q2,NA,S08000031,NA,S08000031,d,Elective Inpatients,NA,1,NA,2455,5766,2.348676171,NA,2479,8403,3.389673255,NA,2021,Q2,NHS Greater Glasgow and Clyde
2021Q3,NA,S08000031,NA,S08000031,d,Elective Inpatients,NA,1,NA,2217,5653,2.549842129,NA,2239,8337,3.723537293,NA,2021,Q3,NHS Greater Glasgow and Clyde
2021Q4,NA,S08000031,NA,S08000031,d,Elective Inpatients,NA,1,NA,2141,4945,2.309668379,NA,2170,7384,3.402764977,NA,2021,Q4,NHS Greater Glasgow and Clyde
2022Q1,NA,S08000031,NA,S08000031,d,Elective Inpatients,NA,1,NA,2097,4759,2.269432523,NA,2097,6688,3.189318073,NA,2022,Q1,NHS Greater Glasgow and Clyde
2022Q2,NA,S08000031,NA,S08000031,d,Elective Inpatients,NA,1,NA,2026,5045,2.490128332,NA,2040,7570,3.710784314,NA,2022,Q2,NHS Greater Glasgow and Clyde
2022Q3,NA,S08000031,NA,S08000031,d,Elective Inpatients,NA,1,NA,2473,5651,2.285078852,NA,2483,8022,3.230769231,NA,2022,Q3,NHS Greater Glasgow and Clyde
2022Q4,p,S08000031,NA,S08000031,d,Elective Inpatients,NA,1,NA,2412,5541,2.297263682,NA,2430,8410,3.46090535,NA,2022,Q4,NHS Greater Glasgow and Clyde
2017Q4,NA,S08000031,NA,S08000031,d,Elective Inpatients,NA,2,NA,2284,5842,2.557793345,NA,2309,9122,3.950627977,NA,2017,Q4,NHS Greater Glasgow and Clyde
2018Q1,NA,S08000031,NA,S08000031,d,Elective Inpatients,NA,2,NA,2064,5475,2.652616279,NA,2061,7407,3.593886463,NA,2018,Q1,NHS Greater Glasgow and Clyde
2018Q2,NA,S08000031,NA,S08000031,d,Elective Inpatients,NA,2,NA,2229,5909,2.650964558,NA,2246,8684,3.866429207,NA,2018,Q2,NHS Greater Glasgow and Clyde
2018Q3,NA,S08000031,NA,S08000031,d,Elective Inpatients,NA,2,NA,2126,5377,2.529162747,NA,2142,7186,3.35480859,NA,2018,Q3,NHS Greater Glasgow and Clyde
2018Q4,NA,S08000031,NA,S08000031,d,Elective Inpatients,NA,2,NA,2032,5649,2.780019685,NA,2053,8120,3.95518753,NA,2018,Q4,NHS Greater Glasgow and Clyde
2019Q1,NA,S08000031,NA,S08000031,d,Elective Inpatients,NA,2,NA,2098,4974,2.370829361,NA,2101,7195,3.424559733,NA,2019,Q1,NHS Greater Glasgow and Clyde
2019Q2,NA,S08000031,NA,S08000031,d,Elective Inpatients,NA,2,NA,2109,5284,2.505452821,NA,2121,7123,3.358321546,NA,2019,Q2,NHS Greater Glasgow and Clyde
2019Q3,NA,S08000031,NA,S08000031,d,Elective Inpatients,NA,2,NA,1972,4911,2.490365112,NA,1972,7223,3.662778905,NA,2019,Q3,NHS Greater Glasgow and Clyde
2019Q4,NA,S08000031,NA,S08000031,d,Elective Inpatients,NA,2,NA,2000,5264,2.632,NA,2028,7501,3.698717949,NA,2019,Q4,NHS Greater Glasgow and Clyde
2020Q1,NA,S08000031,NA,S08000031,d,Elective Inpatients,NA,2,NA,1905,4550,2.388451444,NA,1924,6719,3.492203742,NA,2020,Q1,NHS Greater Glasgow and Clyde
2020Q2,NA,S08000031,NA,S08000031,d,Elective Inpatients,NA,2,NA,695,1680,2.417266187,NA,679,2325,3.424153166,NA,2020,Q2,NHS Greater Glasgow and Clyde
2020Q3,NA,S08000031,NA,S08000031,d,Elective Inpatients,NA,2,NA,1319,3188,2.416982563,NA,1325,4660,3.516981132,NA,2020,Q3,NHS Greater Glasgow and Clyde
2020Q4,NA,S08000031,NA,S08000031,d,Elective Inpatients,NA,2,NA,1521,3441,2.262327416,NA,1546,4882,3.157826649,NA,2020,Q4,NHS Greater Glasgow and Clyde
2021Q1,NA,S08000031,NA,S08000031,d,Elective Inpatients,NA,2,NA,1254,3520,2.807017544,NA,1250,4387,3.5096,NA,2021,Q1,NHS Greater Glasgow and Clyde
2021Q2,NA,S08000031,NA,S08000031,d,Elective Inpatients,NA,2,NA,1715,4554,2.655393586,NA,1720,5975,3.473837209,NA,2021,Q2,NHS Greater Glasgow and Clyde
2021Q3,NA,S08000031,NA,S08000031,d,Elective Inpatients,NA,2,NA,1523,3956,2.597504924,NA,1516,5255,3.466358839,NA,2021,Q3,NHS Greater Glasgow and Clyde
2021Q4,NA,S08000031,NA,S08000031,d,Elective Inpatients,NA,2,NA,1284,3286,2.559190031,NA,1307,4795,3.668706963,NA,2021,Q4,NHS Greater Glasgow and Clyde
2022Q1,NA,S08000031,NA,S08000031,d,Elective Inpatients,NA,2,NA,1304,3386,2.596625767,NA,1282,4722,3.683307332,NA,2022,Q1,NHS Greater Glasgow and Clyde
2022Q2,NA,S08000031,NA,S08000031,d,Elective Inpatients,NA,2,NA,1276,3159,2.475705329,NA,1286,4990,3.880248834,NA,2022,Q2,NHS Greater Glasgow and Clyde
2022Q3,NA,S08000031,NA,S08000031,d,Elective Inpatients,NA,2,NA,1539,3935,2.556855101,NA,1545,6564,4.248543689,NA,2022,Q3,NHS Greater Glasgow and Clyde
2022Q4,p,S08000031,NA,S08000031,d,Elective Inpatients,NA,2,NA,1477,3799,2.572105619,NA,1502,5872,3.909454061,NA,2022,Q4,NHS Greater Glasgow and Clyde
2017Q4,NA,S08000031,NA,S08000031,d,Elective Inpatients,NA,3,NA,1866,5787,3.101286174,NA,1880,7690,4.090425532,NA,2017,Q4,NHS Greater Glasgow and Clyde
2018Q1,NA,S08000031,NA,S08000031,d,Elective Inpatients,NA,3,NA,1727,4447,2.574985524,NA,1745,6550,3.753581662,NA,2018,Q1,NHS Greater Glasgow and Clyde
2018Q2,NA,S08000031,NA,S08000031,d,Elective Inpatients,NA,3,NA,1843,4858,2.635919696,NA,1825,5867,3.214794521,NA,2018,Q2,NHS Greater Glasgow and Clyde
2018Q3,NA,S08000031,NA,S08000031,d,Elective Inpatients,NA,3,NA,1776,4863,2.738175676,NA,1790,6664,3.722905028,NA,2018,Q3,NHS Greater Glasgow and Clyde
2018Q4,NA,S08000031,NA,S08000031,d,Elective Inpatients,NA,3,NA,1731,4677,2.701906412,NA,1753,6325,3.608100399,NA,2018,Q4,NHS Greater Glasgow and Clyde
2019Q1,NA,S08000031,NA,S08000031,d,Elective Inpatients,NA,3,NA,1757,5529,3.146841207,NA,1753,6732,3.840273816,NA,2019,Q1,NHS Greater Glasgow and Clyde
2019Q2,NA,S08000031,NA,S08000031,d,Elective Inpatients,NA,3,NA,1635,4701,2.875229358,NA,1640,6993,4.26402439,NA,2019,Q2,NHS Greater Glasgow and Clyde
2019Q3,NA,S08000031,NA,S08000031,d,Elective Inpatients,NA,3,NA,1722,4608,2.675958188,NA,1720,5997,3.486627907,NA,2019,Q3,NHS Greater Glasgow and Clyde
2019Q4,NA,S08000031,NA,S08000031,d,Elective Inpatients,NA,3,NA,1674,4657,2.781959379,NA,1678,6298,3.753277712,NA,2019,Q4,NHS Greater Glasgow and Clyde
2020Q1,NA,S08000031,NA,S08000031,d,Elective Inpatients,NA,3,NA,1618,4455,2.753399258,NA,1622,6275,3.868680641,NA,2020,Q1,NHS Greater Glasgow and Clyde
2020Q2,NA,S08000031,NA,S08000031,d,Elective Inpatients,NA,3,NA,541,1802,3.330868762,NA,536,2597,4.845149254,NA,2020,Q2,NHS Greater Glasgow and Clyde
2020Q3,NA,S08000031,NA,S08000031,d,Elective Inpatients,NA,3,NA,1073,2653,2.47250699,NA,1059,3567,3.368271955,NA,2020,Q3,NHS Greater Glasgow and Clyde
2020Q4,NA,S08000031,NA,S08000031,d,Elective Inpatients,NA,3,NA,1233,3193,2.589618816,NA,1254,4694,3.743221691,NA,2020,Q4,NHS Greater Glasgow and Clyde
2021Q1,NA,S08000031,NA,S08000031,d,Elective Inpatients,NA,3,NA,1020,2811,2.755882353,NA,1026,3680,3.586744639,NA,2021,Q1,NHS Greater Glasgow and Clyde
2021Q2,NA,S08000031,NA,S08000031,d,Elective Inpatients,NA,3,NA,1372,3384,2.466472303,NA,1376,4566,3.318313953,NA,2021,Q2,NHS Greater Glasgow and Clyde
2021Q3,NA,S08000031,NA,S08000031,d,Elective Inpatients,NA,3,NA,1278,3541,2.770735524,NA,1272,4809,3.780660377,NA,2021,Q3,NHS Greater Glasgow and Clyde
2021Q4,NA,S08000031,NA,S08000031,d,Elective Inpatients,NA,3,NA,1111,3488,3.139513951,NA,1114,4917,4.413824057,NA,2021,Q4,NHS Greater Glasgow and Clyde
2022Q1,NA,S08000031,NA,S08000031,d,Elective Inpatients,NA,3,NA,1129,2731,2.418954827,NA,1126,4223,3.75044405,NA,2022,Q1,NHS Greater Glasgow and Clyde
2022Q2,NA,S08000031,NA,S08000031,d,Elective Inpatients,NA,3,NA,1192,3184,2.67114094,NA,1187,4078,3.435551811,NA,2022,Q2,NHS Greater Glasgow and Clyde
2022Q3,NA,S08000031,NA,S08000031,d,Elective Inpatients,NA,3,NA,1414,3469,2.453323904,NA,1415,5040,3.561837456,NA,2022,Q3,NHS Greater Glasgow and Clyde
2022Q4,p,S08000031,NA,S08000031,d,Elective Inpatients,NA,3,NA,1312,3427,2.612042683,NA,1332,5217,3.916666667,NA,2022,Q4,NHS Greater Glasgow and Clyde
2017Q4,NA,S08000031,NA,S08000031,d,Elective Inpatients,NA,4,NA,1631,4305,2.639484979,NA,1655,6374,3.851359517,NA,2017,Q4,NHS Greater Glasgow and Clyde
2018Q1,NA,S08000031,NA,S08000031,d,Elective Inpatients,NA,4,NA,1535,3721,2.424104235,NA,1522,5155,3.386990802,NA,2018,Q1,NHS Greater Glasgow and Clyde
2018Q2,NA,S08000031,NA,S08000031,d,Elective Inpatients,NA,4,NA,1649,4607,2.793814433,NA,1657,6291,3.796620398,NA,2018,Q2,NHS Greater Glasgow and Clyde
2018Q3,NA,S08000031,NA,S08000031,d,Elective Inpatients,NA,4,NA,1584,3925,2.47790404,NA,1597,5883,3.683782091,NA,2018,Q3,NHS Greater Glasgow and Clyde
2018Q4,NA,S08000031,NA,S08000031,d,Elective Inpatients,NA,4,NA,1478,3649,2.468876861,NA,1492,5611,3.760723861,NA,2018,Q4,NHS Greater Glasgow and Clyde
2019Q1,NA,S08000031,NA,S08000031,d,Elective Inpatients,NA,4,NA,1524,3459,2.269685039,NA,1522,4809,3.159658344,NA,2019,Q1,NHS Greater Glasgow and Clyde
2019Q2,NA,S08000031,NA,S08000031,d,Elective Inpatients,NA,4,NA,1518,3501,2.306324111,NA,1525,5038,3.303606557,NA,2019,Q2,NHS Greater Glasgow and Clyde
2019Q3,NA,S08000031,NA,S08000031,d,Elective Inpatients,NA,4,NA,1479,3776,2.553076403,NA,1488,5503,3.698252688,NA,2019,Q3,NHS Greater Glasgow and Clyde
2019Q4,NA,S08000031,NA,S08000031,d,Elective Inpatients,NA,4,NA,1459,3473,2.380397533,NA,1464,4651,3.176912568,NA,2019,Q4,NHS Greater Glasgow and Clyde
2020Q1,NA,S08000031,NA,S08000031,d,Elective Inpatients,NA,4,NA,1399,3046,2.177269478,NA,1407,4614,3.279317697,NA,2020,Q1,NHS Greater Glasgow and Clyde
2020Q2,NA,S08000031,NA,S08000031,d,Elective Inpatients,NA,4,NA,504,1547,3.069444444,NA,500,2339,4.678,NA,2020,Q2,NHS Greater Glasgow and Clyde
2020Q3,NA,S08000031,NA,S08000031,d,Elective Inpatients,NA,4,NA,968,2454,2.535123967,NA,967,3292,3.40434333,NA,2020,Q3,NHS Greater Glasgow and Clyde
2020Q4,NA,S08000031,NA,S08000031,d,Elective Inpatients,NA,4,NA,1124,2692,2.395017794,NA,1137,3769,3.314863676,NA,2020,Q4,NHS Greater Glasgow and Clyde
2021Q1,NA,S08000031,NA,S08000031,d,Elective Inpatients,NA,4,NA,956,2229,2.331589958,NA,957,3086,3.224660397,NA,2021,Q1,NHS Greater Glasgow and Clyde
2021Q2,NA,S08000031,NA,S08000031,d,Elective Inpatients,NA,4,NA,1257,3092,2.45982498,NA,1253,3972,3.169992019,NA,2021,Q2,NHS Greater Glasgow and Clyde
2021Q3,NA,S08000031,NA,S08000031,d,Elective Inpatients,NA,4,NA,1129,3333,2.952170062,NA,1139,4402,3.864793679,NA,2021,Q3,NHS Greater Glasgow and Clyde
2021Q4,NA,S08000031,NA,S08000031,d,Elective Inpatients,NA,4,NA,1011,2294,2.269040554,NA,1028,4024,3.914396887,NA,2021,Q4,NHS Greater Glasgow and Clyde
2022Q1,NA,S08000031,NA,S08000031,d,Elective Inpatients,NA,4,NA,1011,2124,2.100890208,NA,1003,2941,2.93220339,NA,2022,Q1,NHS Greater Glasgow and Clyde
2022Q2,NA,S08000031,NA,S08000031,d,Elective Inpatients,NA,4,NA,1045,2483,2.376076555,NA,1055,3471,3.290047393,NA,2022,Q2,NHS Greater Glasgow and Clyde
2022Q3,NA,S08000031,NA,S08000031,d,Elective Inpatients,NA,4,NA,1281,3116,2.432474629,NA,1283,4362,3.399844115,NA,2022,Q3,NHS Greater Glasgow and Clyde
2022Q4,p,S08000031,NA,S08000031,d,Elective Inpatients,NA,4,NA,1204,3141,2.608803987,NA,1221,4898,4.0114660110000004,NA,2022,Q4,NHS Greater Glasgow and Clyde
2017Q4,NA,S08000031,NA,S08000031,d,Elective Inpatients,NA,5,NA,1877,4495,2.394778903,NA,1907,6256,3.280545359,NA,2017,Q4,NHS Greater Glasgow and Clyde
2018Q1,NA,S08000031,NA,S08000031,d,Elective Inpatients,NA,5,NA,1819,4216,2.317757009,NA,1834,6227,3.395310796,NA,2018,Q1,NHS Greater Glasgow and Clyde
2018Q2,NA,S08000031,NA,S08000031,d,Elective Inpatients,NA,5,NA,1794,4142,2.308807135,NA,1802,5411,3.002774695,NA,2018,Q2,NHS Greater Glasgow and Clyde
2018Q3,NA,S08000031,NA,S08000031,d,Elective Inpatients,NA,5,NA,1724,4458,2.585846868,NA,1753,5997,3.420992584,NA,2018,Q3,NHS Greater Glasgow and Clyde
2018Q4,NA,S08000031,NA,S08000031,d,Elective Inpatients,NA,5,NA,1556,4000,2.570694087,NA,1574,5855,3.719822109,NA,2018,Q4,NHS Greater Glasgow and Clyde
2019Q1,NA,S08000031,NA,S08000031,d,Elective Inpatients,NA,5,NA,1752,4516,2.577625571,NA,1757,5755,3.27546955,NA,2019,Q1,NHS Greater Glasgow and Clyde
2019Q2,NA,S08000031,NA,S08000031,d,Elective Inpatients,NA,5,NA,1659,3909,2.356238698,NA,1677,5464,3.258199165,NA,2019,Q2,NHS Greater Glasgow and Clyde
2019Q3,NA,S08000031,NA,S08000031,d,Elective Inpatients,NA,5,NA,1688,4164,2.466824645,NA,1706,5945,3.484759672,NA,2019,Q3,NHS Greater Glasgow and Clyde
2019Q4,NA,S08000031,NA,S08000031,d,Elective Inpatients,NA,5,NA,1763,3926,2.22688599,NA,1770,5612,3.170621469,NA,2019,Q4,NHS Greater Glasgow and Clyde
