Quarter,QuarterQF,HB,HBQF,Location,LocationQF,AdmissionType,AdmissionTypeQF,SIMD,SIMDQF,Episodes,LengthOfEpisode,AverageLengthOfEpisode,AverageLengthOfEpisodeQF,Stays,LengthOfStay,AverageLengthOfStay,AverageLengthOfStayQF,Year,Quarter_single,HBName
2018Q3,NA,S08000024,NA,S08000024,d,Elective Inpatients,NA,4,NA,1171,2767,2.36293766,NA,1170,5006,4,NA,2018,Q3,NHS Lothian
2018Q4,NA,S08000024,NA,S08000024,d,Elective Inpatients,NA,4,NA,1139,2978,2.614574188,NA,1135,5492,4,NA,2018,Q4,NHS Lothian
2019Q1,NA,S08000024,NA,S08000024,d,Elective Inpatients,NA,4,NA,1026,2397,2.33625731,NA,1018,4045,3,NA,2019,Q1,NHS Lothian
2019Q2,NA,S08000024,NA,S08000024,d,Elective Inpatients,NA,4,NA,1090,2637,2.419266055,NA,1085,4723,4,NA,2019,Q2,NHS Lothian
2019Q3,NA,S08000024,NA,S08000024,d,Elective Inpatients,NA,4,NA,1020,2827,2.771568627,NA,1023,4866,4,NA,2019,Q3,NHS Lothian
2019Q4,NA,S08000024,NA,S08000024,d,Elective Inpatients,NA,4,NA,1049,2648,2.524308866,NA,1032,4180,4,NA,2019,Q4,NHS Lothian
2020Q1,NA,S08000024,NA,S08000024,d,Elective Inpatients,NA,4,NA,948,2682,2.829113924,NA,950,4442,4,NA,2020,Q1,NHS Lothian
2020Q2,NA,S08000024,NA,S08000024,d,Elective Inpatients,NA,4,NA,401,1140,2.842892768,NA,410,2419,5,NA,2020,Q2,NHS Lothian
2020Q3,NA,S08000024,NA,S08000024,d,Elective Inpatients,NA,4,NA,714,1632,2.285714286,NA,703,3042,4,NA,2020,Q3,NHS Lothian
2020Q4,NA,S08000024,NA,S08000024,d,Elective Inpatients,NA,4,NA,826,2096,2.537530266,NA,834,3373,4,NA,2020,Q4,NHS Lothian
2021Q1,NA,S08000024,NA,S08000024,d,Elective Inpatients,NA,4,NA,726,1969,2.712121212,NA,722,3484,4,NA,2021,Q1,NHS Lothian
2021Q2,NA,S08000024,NA,S08000024,d,Elective Inpatients,NA,4,NA,921,2349,2.550488599,NA,910,3619,3,NA,2021,Q2,NHS Lothian
2021Q3,NA,S08000024,NA,S08000024,d,Elective Inpatients,NA,4,NA,784,1868,2.382653061,NA,780,3501,4,NA,2021,Q3,NHS Lothian
2021Q4,NA,S08000024,NA,S08000024,d,Elective Inpatients,NA,4,NA,683,1637,2.396778917,NA,687,3016,4,NA,2021,Q4,NHS Lothian
2022Q1,NA,S08000024,NA,S08000024,d,Elective Inpatients,NA,4,NA,701,1515,2.161198288,NA,709,3250,4,NA,2022,Q1,NHS Lothian
2022Q2,NA,S08000024,NA,S08000024,d,Elective Inpatients,NA,4,NA,741,1849,2.495276653,NA,734,2782,3,NA,2022,Q2,NHS Lothian
2022Q3,NA,S08000024,NA,S08000024,d,Elective Inpatients,NA,4,NA,736,1842,2.502717391,NA,735,3069,4,NA,2022,Q3,NHS Lothian
2022Q4,p,S08000024,NA,S08000024,d,Elective Inpatients,NA,4,NA,867,1948,2.246828143,NA,856,3380,3,NA,2022,Q4,NHS Lothian
2017Q4,NA,S08000024,NA,S08000024,d,Elective Inpatients,NA,5,NA,1548,4324,2.793281654,NA,1548,6750,4,NA,2017,Q4,NHS Lothian
2018Q1,NA,S08000024,NA,S08000024,d,Elective Inpatients,NA,5,NA,1388,3973,2.862391931,NA,1365,5692,4,NA,2018,Q1,NHS Lothian
2018Q2,NA,S08000024,NA,S08000024,d,Elective Inpatients,NA,5,NA,1563,4929,3.153550864,NA,1558,6993,4,NA,2018,Q2,NHS Lothian
2018Q3,NA,S08000024,NA,S08000024,d,Elective Inpatients,NA,5,NA,1439,3955,2.748436414,NA,1434,5808,4,NA,2018,Q3,NHS Lothian
2018Q4,NA,S08000024,NA,S08000024,d,Elective Inpatients,NA,5,NA,1462,4101,2.80506156,NA,1471,6082,4,NA,2018,Q4,NHS Lothian
2019Q1,NA,S08000024,NA,S08000024,d,Elective Inpatients,NA,5,NA,1298,3727,2.871340524,NA,1279,5057,3,NA,2019,Q1,NHS Lothian
2019Q2,NA,S08000024,NA,S08000024,d,Elective Inpatients,NA,5,NA,1396,3625,2.596704871,NA,1387,6105,4,NA,2019,Q2,NHS Lothian
2019Q3,NA,S08000024,NA,S08000024,d,Elective Inpatients,NA,5,NA,1334,3555,2.664917541,NA,1328,5824,4,NA,2019,Q3,NHS Lothian
2019Q4,NA,S08000024,NA,S08000024,d,Elective Inpatients,NA,5,NA,1405,3629,2.582918149,NA,1414,5891,4,NA,2019,Q4,NHS Lothian
2020Q1,NA,S08000024,NA,S08000024,d,Elective Inpatients,NA,5,NA,1207,3592,2.975973488,NA,1200,5296,4,NA,2020,Q1,NHS Lothian
2020Q2,NA,S08000024,NA,S08000024,d,Elective Inpatients,NA,5,NA,507,1442,2.84418146,NA,503,2769,5,NA,2020,Q2,NHS Lothian
2020Q3,NA,S08000024,NA,S08000024,d,Elective Inpatients,NA,5,NA,930,2249,2.41827957,NA,934,4178,4,NA,2020,Q3,NHS Lothian
2020Q4,NA,S08000024,NA,S08000024,d,Elective Inpatients,NA,5,NA,1091,2616,2.397800183,NA,1104,4599,4,NA,2020,Q4,NHS Lothian
2021Q1,NA,S08000024,NA,S08000024,d,Elective Inpatients,NA,5,NA,952,2604,2.735294118,NA,952,4157,4,NA,2021,Q1,NHS Lothian
2021Q2,NA,S08000024,NA,S08000024,d,Elective Inpatients,NA,5,NA,1153,2771,2.40329575,NA,1161,4292,3,NA,2021,Q2,NHS Lothian
2021Q3,NA,S08000024,NA,S08000024,d,Elective Inpatients,NA,5,NA,986,2667,2.704868154,NA,985,4201,4,NA,2021,Q3,NHS Lothian
2021Q4,NA,S08000024,NA,S08000024,d,Elective Inpatients,NA,5,NA,912,2148,2.355263158,NA,928,4396,4,NA,2021,Q4,NHS Lothian
2022Q1,NA,S08000024,NA,S08000024,d,Elective Inpatients,NA,5,NA,897,1905,2.123745819,NA,894,3415,3,NA,2022,Q1,NHS Lothian
2022Q2,NA,S08000024,NA,S08000024,d,Elective Inpatients,NA,5,NA,919,2037,2.216539717,NA,930,3876,4,NA,2022,Q2,NHS Lothian
2022Q3,NA,S08000024,NA,S08000024,d,Elective Inpatients,NA,5,NA,981,2211,2.25382263,NA,988,4495,4,NA,2022,Q3,NHS Lothian
2022Q4,p,S08000024,NA,S08000024,d,Elective Inpatients,NA,5,NA,1055,2452,2.324170616,NA,1061,4344,4,NA,2022,Q4,NHS Lothian
2017Q4,NA,S08000024,NA,S08000024,d,Elective Inpatients,NA,NA,:,24,54,2.25,NA,25,62,2,NA,2017,Q4,NHS Lothian
2018Q1,NA,S08000024,NA,S08000024,d,Elective Inpatients,NA,NA,:,15,74,4.933333333,NA,15,74,4,NA,2018,Q1,NHS Lothian
2018Q2,NA,S08000024,NA,S08000024,d,Elective Inpatients,NA,NA,:,14,56,4,NA,11,54,4,NA,2018,Q2,NHS Lothian
2018Q3,NA,S08000024,NA,S08000024,d,Elective Inpatients,NA,NA,:,31,121,3.903225806,NA,25,180,7,NA,2018,Q3,NHS Lothian
2018Q4,NA,S08000024,NA,S08000024,d,Elective Inpatients,NA,NA,:,25,112,4.48,NA,29,241,8,NA,2018,Q4,NHS Lothian
2019Q1,NA,S08000024,NA,S08000024,d,Elective Inpatients,NA,NA,:,18,52,2.888888889,NA,20,66,3,NA,2019,Q1,NHS Lothian
2019Q2,NA,S08000024,NA,S08000024,d,Elective Inpatients,NA,NA,:,20,75,3.75,NA,18,47,2,NA,2019,Q2,NHS Lothian
2019Q3,NA,S08000024,NA,S08000024,d,Elective Inpatients,NA,NA,:,20,46,2.3,NA,23,169,7,NA,2019,Q3,NHS Lothian
2019Q4,NA,S08000024,NA,S08000024,d,Elective Inpatients,NA,NA,:,26,78,3,NA,25,74,2,NA,2019,Q4,NHS Lothian
2020Q1,NA,S08000024,NA,S08000024,d,Elective Inpatients,NA,NA,:,11,23,2.090909091,NA,11,74,6,NA,2020,Q1,NHS Lothian
2020Q2,NA,S08000024,NA,S08000024,d,Elective Inpatients,NA,NA,:,5,15,3,NA,5,21,4,NA,2020,Q2,NHS Lothian
2020Q3,NA,S08000024,NA,S08000024,d,Elective Inpatients,NA,NA,:,5,0,0,NA,5,6,1,NA,2020,Q3,NHS Lothian
2020Q4,NA,S08000024,NA,S08000024,d,Elective Inpatients,NA,NA,:,10,18,1.8,NA,10,36,3,NA,2020,Q4,NHS Lothian
2021Q1,NA,S08000024,NA,S08000024,d,Elective Inpatients,NA,NA,:,11,12,1.090909091,NA,10,15,1,NA,2021,Q1,NHS Lothian
2021Q2,NA,S08000024,NA,S08000024,d,Elective Inpatients,NA,NA,:,26,54,2.076923077,NA,24,69,2,NA,2021,Q2,NHS Lothian
2021Q3,NA,S08000024,NA,S08000024,d,Elective Inpatients,NA,NA,:,10,23,2.3,NA,10,71,7,NA,2021,Q3,NHS Lothian
2021Q4,NA,S08000024,NA,S08000024,d,Elective Inpatients,NA,NA,:,5,10,2,NA,5,15,3,NA,2021,Q4,NHS Lothian
2022Q1,NA,S08000024,NA,S08000024,d,Elective Inpatients,NA,NA,:,11,15,1.363636364,NA,11,27,2,NA,2022,Q1,NHS Lothian
2022Q2,NA,S08000024,NA,S08000024,d,Elective Inpatients,NA,NA,:,15,15,1,NA,14,42,3,NA,2022,Q2,NHS Lothian
2022Q3,NA,S08000024,NA,S08000024,d,Elective Inpatients,NA,NA,:,12,37,3.083333333,NA,14,63,4,NA,2022,Q3,NHS Lothian
2022Q4,p,S08000024,NA,S08000024,d,Elective Inpatients,NA,NA,:,23,32,1.391304348,NA,22,57,2,NA,2022,Q4,NHS Lothian
2017Q4,NA,S08000025,NA,S08000025,d,Elective Inpatients,NA,2,NA,10,10,1,NA,10,10,1,NA,2017,Q4,NHS Orkney
2018Q1,NA,S08000025,NA,S08000025,d,Elective Inpatients,NA,2,NA,10,26,2.6,NA,10,27,2,NA,2018,Q1,NHS Orkney
2018Q2,NA,S08000025,NA,S08000025,d,Elective Inpatients,NA,2,NA,5,6,1.2,NA,5,6,1,NA,2018,Q2,NHS Orkney
2018Q3,NA,S08000025,NA,S08000025,d,Elective Inpatients,NA,2,NA,10,13,1.3,NA,12,13,1,NA,2018,Q3,NHS Orkney
2018Q4,NA,S08000025,NA,S08000025,d,Elective Inpatients,NA,2,NA,5,5,1,NA,5,5,1,NA,2018,Q4,NHS Orkney
2019Q1,NA,S08000025,NA,S08000025,d,Elective Inpatients,NA,2,NA,10,14,1.4,NA,10,22,2,NA,2019,Q1,NHS Orkney
2019Q2,NA,S08000025,NA,S08000025,d,Elective Inpatients,NA,2,NA,5,5,1,NA,5,5,1,NA,2019,Q2,NHS Orkney
2019Q3,NA,S08000025,NA,S08000025,d,Elective Inpatients,NA,2,NA,15,36,2.4,NA,15,40,2,NA,2019,Q3,NHS Orkney
2019Q4,NA,S08000025,NA,S08000025,d,Elective Inpatients,NA,2,NA,20,46,2.3,NA,20,58,2,NA,2019,Q4,NHS Orkney
2020Q1,NA,S08000025,NA,S08000025,d,Elective Inpatients,NA,2,NA,5,5,1,NA,5,10,2,NA,2020,Q1,NHS Orkney
2020Q2,NA,S08000025,NA,S08000025,d,Elective Inpatients,NA,2,NA,0,0,NA,z,0,0,NA,z,2020,Q2,NHS Orkney
2020Q3,NA,S08000025,NA,S08000025,d,Elective Inpatients,NA,2,NA,0,0,NA,z,0,0,NA,z,2020,Q3,NHS Orkney
2020Q4,NA,S08000025,NA,S08000025,d,Elective Inpatients,NA,2,NA,5,10,2,NA,10,10,1,NA,2020,Q4,NHS Orkney
2021Q1,NA,S08000025,NA,S08000025,d,Elective Inpatients,NA,2,NA,10,13,1.3,NA,10,25,2,NA,2021,Q1,NHS Orkney
2021Q2,NA,S08000025,NA,S08000025,d,Elective Inpatients,NA,2,NA,5,5,1,NA,5,14,2,NA,2021,Q2,NHS Orkney
2021Q3,NA,S08000025,NA,S08000025,d,Elective Inpatients,NA,2,NA,5,7,1.4,NA,10,11,1,NA,2021,Q3,NHS Orkney
2021Q4,NA,S08000025,NA,S08000025,d,Elective Inpatients,NA,2,NA,5,7,1.4,NA,5,9,1,NA,2021,Q4,NHS Orkney
2022Q1,NA,S08000025,NA,S08000025,d,Elective Inpatients,NA,2,NA,5,45,9,NA,5,45,9,NA,2022,Q1,NHS Orkney
2022Q2,NA,S08000025,NA,S08000025,d,Elective Inpatients,NA,2,NA,5,6,1.2,NA,5,6,1,NA,2022,Q2,NHS Orkney
2022Q3,NA,S08000025,NA,S08000025,d,Elective Inpatients,NA,2,NA,5,5,1,NA,5,10,2,NA,2022,Q3,NHS Orkney
2022Q4,p,S08000025,NA,S08000025,d,Elective Inpatients,NA,2,NA,0,10,NA,z,0,10,NA,z,2022,Q4,NHS Orkney
2017Q4,NA,S08000025,NA,S08000025,d,Elective Inpatients,NA,3,NA,5,36,7.2,NA,5,36,7,NA,2017,Q4,NHS Orkney
2018Q1,NA,S08000025,NA,S08000025,d,Elective Inpatients,NA,3,NA,5,6,1.2,NA,5,6,1,NA,2018,Q1,NHS Orkney
2018Q2,NA,S08000025,NA,S08000025,d,Elective Inpatients,NA,3,NA,5,8,1.6,NA,5,9,1,NA,2018,Q2,NHS Orkney
2018Q3,NA,S08000025,NA,S08000025,d,Elective Inpatients,NA,3,NA,5,5,1,NA,5,5,1,NA,2018,Q3,NHS Orkney
2018Q4,NA,S08000025,NA,S08000025,d,Elective Inpatients,NA,3,NA,5,5,1,NA,5,5,1,NA,2018,Q4,NHS Orkney
2019Q1,NA,S08000025,NA,S08000025,d,Elective Inpatients,NA,3,NA,5,39,7.8,NA,10,40,4,NA,2019,Q1,NHS Orkney
2019Q2,NA,S08000025,NA,S08000025,d,Elective Inpatients,NA,3,NA,10,12,1.2,NA,10,12,1,NA,2019,Q2,NHS Orkney
2019Q3,NA,S08000025,NA,S08000025,d,Elective Inpatients,NA,3,NA,5,8,1.6,NA,5,8,1,NA,2019,Q3,NHS Orkney
2019Q4,NA,S08000025,NA,S08000025,d,Elective Inpatients,NA,3,NA,5,21,4.2,NA,5,51,10,NA,2019,Q4,NHS Orkney
2020Q1,NA,S08000025,NA,S08000025,d,Elective Inpatients,NA,3,NA,5,8,1.6,NA,5,8,1,NA,2020,Q1,NHS Orkney
2020Q2,NA,S08000025,NA,S08000025,d,Elective Inpatients,NA,3,NA,5,7,1.4,NA,5,7,1,NA,2020,Q2,NHS Orkney
2020Q3,NA,S08000025,NA,S08000025,d,Elective Inpatients,NA,3,NA,5,6,1.2,NA,5,15,3,NA,2020,Q3,NHS Orkney
2020Q4,NA,S08000025,NA,S08000025,d,Elective Inpatients,NA,3,NA,5,5,1,NA,5,20,4,NA,2020,Q4,NHS Orkney
2021Q1,NA,S08000025,NA,S08000025,d,Elective Inpatients,NA,3,NA,5,7,1.4,NA,5,9,1,NA,2021,Q1,NHS Orkney
2021Q2,NA,S08000025,NA,S08000025,d,Elective Inpatients,NA,3,NA,5,7,1.4,NA,10,13,1,NA,2021,Q2,NHS Orkney
2021Q3,NA,S08000025,NA,S08000025,d,Elective Inpatients,NA,3,NA,5,10,2,NA,5,13,2,NA,2021,Q3,NHS Orkney
2021Q4,NA,S08000025,NA,S08000025,d,Elective Inpatients,NA,3,NA,5,5,1,NA,5,21,4,NA,2021,Q4,NHS Orkney
2022Q1,NA,S08000025,NA,S08000025,d,Elective Inpatients,NA,3,NA,5,11,2.2,NA,5,15,3,NA,2022,Q1,NHS Orkney
2022Q2,NA,S08000025,NA,S08000025,d,Elective Inpatients,NA,3,NA,5,7,1.4,NA,5,7,1,NA,2022,Q2,NHS Orkney
2022Q3,NA,S08000025,NA,S08000025,d,Elective Inpatients,NA,3,NA,0,0,NA,z,0,0,NA,z,2022,Q3,NHS Orkney
2022Q4,p,S08000025,NA,S08000025,d,Elective Inpatients,NA,3,NA,5,12,2.4,NA,5,18,3,NA,2022,Q4,NHS Orkney
2017Q4,NA,S08000025,NA,S08000025,d,Elective Inpatients,NA,4,NA,13,15,1.153846154,NA,15,36,2,NA,2017,Q4,NHS Orkney
2018Q1,NA,S08000025,NA,S08000025,d,Elective Inpatients,NA,4,NA,19,28,1.473684211,NA,20,44,2,NA,2018,Q1,NHS Orkney
2018Q2,NA,S08000025,NA,S08000025,d,Elective Inpatients,NA,4,NA,15,35,2.333333333,NA,15,35,2,NA,2018,Q2,NHS Orkney
2018Q3,NA,S08000025,NA,S08000025,d,Elective Inpatients,NA,4,NA,10,8,0.8,NA,10,12,1,NA,2018,Q3,NHS Orkney
2018Q4,NA,S08000025,NA,S08000025,d,Elective Inpatients,NA,4,NA,22,23,1.045454545,NA,25,60,2,NA,2018,Q4,NHS Orkney
2019Q1,NA,S08000025,NA,S08000025,d,Elective Inpatients,NA,4,NA,12,12,1,NA,15,63,4,NA,2019,Q1,NHS Orkney
2019Q2,NA,S08000025,NA,S08000025,d,Elective Inpatients,NA,4,NA,18,33,1.833333333,NA,19,51,2,NA,2019,Q2,NHS Orkney
2019Q3,NA,S08000025,NA,S08000025,d,Elective Inpatients,NA,4,NA,10,15,1.5,NA,13,35,2,NA,2019,Q3,NHS Orkney
2019Q4,NA,S08000025,NA,S08000025,d,Elective Inpatients,NA,4,NA,16,17,1.0625,NA,15,32,2,NA,2019,Q4,NHS Orkney
2020Q1,NA,S08000025,NA,S08000025,d,Elective Inpatients,NA,4,NA,16,22,1.375,NA,20,54,2,NA,2020,Q1,NHS Orkney
2020Q2,NA,S08000025,NA,S08000025,d,Elective Inpatients,NA,4,NA,5,5,1,NA,5,11,2,NA,2020,Q2,NHS Orkney
2020Q3,NA,S08000025,NA,S08000025,d,Elective Inpatients,NA,4,NA,14,15,1.071428571,NA,15,24,1,NA,2020,Q3,NHS Orkney
2020Q4,NA,S08000025,NA,S08000025,d,Elective Inpatients,NA,4,NA,11,31,2.818181818,NA,15,70,4,NA,2020,Q4,NHS Orkney
2021Q1,NA,S08000025,NA,S08000025,d,Elective Inpatients,NA,4,NA,15,48,3.2,NA,15,48,3,NA,2021,Q1,NHS Orkney
2021Q2,NA,S08000025,NA,S08000025,d,Elective Inpatients,NA,4,NA,10,22,2.2,NA,15,46,3,NA,2021,Q2,NHS Orkney
2021Q3,NA,S08000025,NA,S08000025,d,Elective Inpatients,NA,4,NA,12,14,1.166666667,NA,15,49,3,NA,2021,Q3,NHS Orkney
2021Q4,NA,S08000025,NA,S08000025,d,Elective Inpatients,NA,4,NA,15,39,2.6,NA,20,45,2,NA,2021,Q4,NHS Orkney
2022Q1,NA,S08000025,NA,S08000025,d,Elective Inpatients,NA,4,NA,5,9,1.8,NA,10,21,2,NA,2022,Q1,NHS Orkney
2022Q2,NA,S08000025,NA,S08000025,d,Elective Inpatients,NA,4,NA,16,25,1.5625,NA,15,33,2,NA,2022,Q2,NHS Orkney
2022Q3,NA,S08000025,NA,S08000025,d,Elective Inpatients,NA,4,NA,18,39,2.166666667,NA,20,44,2,NA,2022,Q3,NHS Orkney
2022Q4,p,S08000025,NA,S08000025,d,Elective Inpatients,NA,4,NA,10,19,1.9,NA,10,25,2,NA,2022,Q4,NHS Orkney
2020Q3,NA,S08000025,NA,S08000025,d,Elective Inpatients,NA,NA,:,0,0,NA,z,0,0,NA,z,2020,Q3,NHS Orkney
2021Q3,NA,S08000025,NA,S08000025,d,Elective Inpatients,NA,NA,:,0,0,NA,z,0,0,NA,z,2021,Q3,NHS Orkney
2022Q3,NA,S08000025,NA,S08000025,d,Elective Inpatients,NA,NA,:,0,9,NA,z,0,9,NA,z,2022,Q3,NHS Orkney
2018Q2,NA,S08000026,NA,S08000026,d,Elective Inpatients,NA,1,NA,0,0,NA,z,0,0,NA,z,2018,Q2,NHS Shetland
2017Q4,NA,S08000026,NA,S08000026,d,Elective Inpatients,NA,2,NA,0,0,NA,z,0,0,NA,z,2017,Q4,NHS Shetland
2018Q1,NA,S08000026,NA,S08000026,d,Elective Inpatients,NA,2,NA,0,0,NA,z,0,0,NA,z,2018,Q1,NHS Shetland
2018Q2,NA,S08000026,NA,S08000026,d,Elective Inpatients,NA,2,NA,5,6,1.2,NA,5,6,1,NA,2018,Q2,NHS Shetland
2018Q3,NA,S08000026,NA,S08000026,d,Elective Inpatients,NA,2,NA,5,7,1.4,NA,5,7,1,NA,2018,Q3,NHS Shetland
2018Q4,NA,S08000026,NA,S08000026,d,Elective Inpatients,NA,2,NA,5,10,2,NA,5,10,2,NA,2018,Q4,NHS Shetland
2019Q1,NA,S08000026,NA,S08000026,d,Elective Inpatients,NA,2,NA,5,6,1.2,NA,5,6,1,NA,2019,Q1,NHS Shetland
2019Q2,NA,S08000026,NA,S08000026,d,Elective Inpatients,NA,2,NA,5,10,2,NA,5,10,2,NA,2019,Q2,NHS Shetland
2019Q3,NA,S08000026,NA,S08000026,d,Elective Inpatients,NA,2,NA,5,14,2.8,NA,5,21,4,NA,2019,Q3,NHS Shetland
2019Q4,NA,S08000026,NA,S08000026,d,Elective Inpatients,NA,2,NA,5,6,1.2,NA,5,6,1,NA,2019,Q4,NHS Shetland
2020Q1,NA,S08000026,NA,S08000026,d,Elective Inpatients,NA,2,NA,0,5,NA,z,0,5,NA,z,2020,Q1,NHS Shetland
2020Q3,NA,S08000026,NA,S08000026,d,Elective Inpatients,NA,2,NA,5,5,1,NA,5,5,1,NA,2020,Q3,NHS Shetland
2020Q4,NA,S08000026,NA,S08000026,d,Elective Inpatients,NA,2,NA,0,0,NA,z,0,0,NA,z,2020,Q4,NHS Shetland
2021Q1,NA,S08000026,NA,S08000026,d,Elective Inpatients,NA,2,NA,0,0,NA,z,0,0,NA,z,2021,Q1,NHS Shetland
2021Q2,NA,S08000026,NA,S08000026,d,Elective Inpatients,NA,2,NA,5,5,1,NA,5,14,2,NA,2021,Q2,NHS Shetland
2021Q4,NA,S08000026,NA,S08000026,d,Elective Inpatients,NA,2,NA,5,6,1.2,NA,5,6,1,NA,2021,Q4,NHS Shetland
2022Q1,NA,S08000026,NA,S08000026,d,Elective Inpatients,NA,2,NA,10,15,1.5,NA,10,15,1,NA,2022,Q1,NHS Shetland
2022Q2,NA,S08000026,NA,S08000026,d,Elective Inpatients,NA,2,NA,5,7,1.4,NA,5,7,1,NA,2022,Q2,NHS Shetland
2022Q3,NA,S08000026,NA,S08000026,d,Elective Inpatients,NA,2,NA,0,0,NA,z,0,0,NA,z,2022,Q3,NHS Shetland
2022Q4,p,S08000026,NA,S08000026,d,Elective Inpatients,NA,2,NA,0,0,NA,z,0,0,NA,z,2022,Q4,NHS Shetland
2017Q4,NA,S08000026,NA,S08000026,d,Elective Inpatients,NA,3,NA,45,77,1.711111111,NA,45,97,2,NA,2017,Q4,NHS Shetland
2018Q1,NA,S08000026,NA,S08000026,d,Elective Inpatients,NA,3,NA,30,41,1.366666667,NA,31,54,1,NA,2018,Q1,NHS Shetland
2018Q2,NA,S08000026,NA,S08000026,d,Elective Inpatients,NA,3,NA,30,49,1.633333333,NA,33,56,1,NA,2018,Q2,NHS Shetland
2018Q3,NA,S08000026,NA,S08000026,d,Elective Inpatients,NA,3,NA,25,30,1.2,NA,25,40,1,NA,2018,Q3,NHS Shetland
2018Q4,NA,S08000026,NA,S08000026,d,Elective Inpatients,NA,3,NA,30,55,1.833333333,NA,31,85,2,NA,2018,Q4,NHS Shetland
2019Q1,NA,S08000026,NA,S08000026,d,Elective Inpatients,NA,3,NA,15,33,2.2,NA,16,33,2,NA,2019,Q1,NHS Shetland
2019Q2,NA,S08000026,NA,S08000026,d,Elective Inpatients,NA,3,NA,25,41,1.64,NA,25,59,2,NA,2019,Q2,NHS Shetland
2019Q3,NA,S08000026,NA,S08000026,d,Elective Inpatients,NA,3,NA,35,61,1.742857143,NA,37,137,3,NA,2019,Q3,NHS Shetland
2019Q4,NA,S08000026,NA,S08000026,d,Elective Inpatients,NA,3,NA,25,54,2.16,NA,27,76,2,NA,2019,Q4,NHS Shetland
2020Q1,NA,S08000026,NA,S08000026,d,Elective Inpatients,NA,3,NA,20,22,1.1,NA,20,39,1,NA,2020,Q1,NHS Shetland
2020Q2,NA,S08000026,NA,S08000026,d,Elective Inpatients,NA,3,NA,10,9,0.9,NA,10,9,0,NA,2020,Q2,NHS Shetland
2020Q3,NA,S08000026,NA,S08000026,d,Elective Inpatients,NA,3,NA,26,44,1.692307692,NA,27,56,2,NA,2020,Q3,NHS Shetland
2020Q4,NA,S08000026,NA,S08000026,d,Elective Inpatients,NA,3,NA,20,35,1.75,NA,20,38,1,NA,2020,Q4,NHS Shetland
2021Q1,NA,S08000026,NA,S08000026,d,Elective Inpatients,NA,3,NA,20,31,1.55,NA,20,40,2,NA,2021,Q1,NHS Shetland
2021Q2,NA,S08000026,NA,S08000026,d,Elective Inpatients,NA,3,NA,15,25,1.666666667,NA,15,36,2,NA,2021,Q2,NHS Shetland
2021Q3,NA,S08000026,NA,S08000026,d,Elective Inpatients,NA,3,NA,20,32,1.6,NA,20,34,1,NA,2021,Q3,NHS Shetland
2021Q4,NA,S08000026,NA,S08000026,d,Elective Inpatients,NA,3,NA,15,15,1,NA,15,18,1,NA,2021,Q4,NHS Shetland
2022Q1,NA,S08000026,NA,S08000026,d,Elective Inpatients,NA,3,NA,67,109,1.626865672,NA,67,116,1,NA,2022,Q1,NHS Shetland
2022Q2,NA,S08000026,NA,S08000026,d,Elective Inpatients,NA,3,NA,25,42,1.68,NA,25,42,1,NA,2022,Q2,NHS Shetland
2022Q3,NA,S08000026,NA,S08000026,d,Elective Inpatients,NA,3,NA,10,20,2,NA,10,25,2,NA,2022,Q3,NHS Shetland
2022Q4,p,S08000026,NA,S08000026,d,Elective Inpatients,NA,3,NA,15,23,1.533333333,NA,15,29,1,NA,2022,Q4,NHS Shetland
2017Q4,NA,S08000026,NA,S08000026,d,Elective Inpatients,NA,4,NA,40,61,1.525,NA,40,72,1,NA,2017,Q4,NHS Shetland
2018Q1,NA,S08000026,NA,S08000026,d,Elective Inpatients,NA,4,NA,32,55,1.71875,NA,32,97,3,NA,2018,Q1,NHS Shetland
2018Q2,NA,S08000026,NA,S08000026,d,Elective Inpatients,NA,4,NA,31,61,1.967741935,NA,32,68,2,NA,2018,Q2,NHS Shetland
2018Q3,NA,S08000026,NA,S08000026,d,Elective Inpatients,NA,4,NA,35,56,1.6,NA,35,83,2,NA,2018,Q3,NHS Shetland
2018Q4,NA,S08000026,NA,S08000026,d,Elective Inpatients,NA,4,NA,38,50,1.315789474,NA,40,58,1,NA,2018,Q4,NHS Shetland
2019Q1,NA,S08000026,NA,S08000026,d,Elective Inpatients,NA,4,NA,25,58,2.32,NA,27,67,2,NA,2019,Q1,NHS Shetland
2019Q2,NA,S08000026,NA,S08000026,d,Elective Inpatients,NA,4,NA,37,60,1.621621622,NA,35,97,2,NA,2019,Q2,NHS Shetland
2019Q3,NA,S08000026,NA,S08000026,d,Elective Inpatients,NA,4,NA,38,54,1.421052632,NA,38,59,1,NA,2019,Q3,NHS Shetland
2019Q4,NA,S08000026,NA,S08000026,d,Elective Inpatients,NA,4,NA,26,41,1.576923077,NA,25,43,1,NA,2019,Q4,NHS Shetland
2020Q1,NA,S08000026,NA,S08000026,d,Elective Inpatients,NA,4,NA,25,32,1.28,NA,26,56,2,NA,2020,Q1,NHS Shetland
2020Q2,NA,S08000026,NA,S08000026,d,Elective Inpatients,NA,4,NA,15,20,1.333333333,NA,16,21,1,NA,2020,Q2,NHS Shetland
2020Q3,NA,S08000026,NA,S08000026,d,Elective Inpatients,NA,4,NA,19,29,1.526315789,NA,20,38,1,NA,2020,Q3,NHS Shetland
